Insects,Mountains,Elevation,Family,Species,Year,Month,Individuals
Moths,HL,645,Geometridae,Chloroclystis v-ata,2013,7,1
Moths,HL,645,Drepanidae,Oreta loochooana,2013,10,1
Moths,HL,645,Drepanidae,Oreta loochooana,2014,9,1
Moths,HL,645,Geometridae,Eulithis convergenata,2013,7,2
Moths,HL,645,Geometridae,Eulithis convergenata,2014,7,1
Moths,HL,645,Sphingidae,Kentochrysalia streckeri,2013,8,1
Moths,HL,645,Noctuidae,Sineugraphe oceanica,2014,8,1
Moths,HL,645,Notodontidae,Zaranga pannosa,2013,9,1
Moths,HL,645,Notodontidae,Fentonia ocypete,2013,7,1
Moths,HL,645,Notodontidae,Fentonia ocypete,2014,7,3
Moths,HL,645,Geometridae,Gelasma illiturata,2014,6,2
Moths,HL,645,Geometridae,Gelasma illiturata,2014,7,1
Moths,HL,645,Noctuidae,Triphaenopsis jezoensis,2014,8,6
Moths,HL,645,Erebidae,Lymantria mathura,2013,8,22
Moths,HL,645,Erebidae,Lymantria mathura,2014,8,2
Moths,HL,645,Geometridae,Phthonandria atrilineata,2014,6,1
Moths,HL,645,Geometridae,Phthonosema tendinosaria,2014,7,2
Moths,HL,645,Lasiocampidae,Odonestis pruni,2013,8,14
Moths,HL,645,Noctuidae,Autoba tristalis,2013,10,1
Moths,HL,645,Noctuidae,Autoba tristalis,2014,6,1
Moths,HL,645,Erebidae,Arctornis album,2013,10,1
Moths,HL,645,Lasiocampidae,Kunugia undans,2014,10,3
Moths,HL,645,Geometridae,Hypomecis roboraria,2013,6,6
Moths,HL,645,Geometridae,Hypomecis roboraria,2013,8,12
Moths,HL,645,Geometridae,Hypomecis roboraria,2014,6,11
Moths,HL,645,Geometridae,Eupithecia neosatyrata,2014,5,1
Moths,HL,645,Noctuidae,Atrachea nitens,2013,7,1
Moths,HL,645,Noctuidae,Atrachea nitens,2014,7,1
Moths,HL,645,Geometridae,Deileptenia ribeata,2013,9,1
Moths,HL,645,Geometridae,Xerodes rufescentaria,2014,6,1
Moths,HL,645,Notodontidae,Notodonta basilinea,2014,6,19
Moths,HL,645,Noctuidae,Koyaga falsa,2014,7,8
Moths,HL,645,Noctuidae,Koyaga falsa,2014,9,1
Moths,HL,645,Noctuidae,Pseudoips faganus,2013,7,5
Moths,HL,645,Noctuidae,Pseudoips faganus 2013,,8,2
Moths,HL,645,Noctuidae,Pseudoips faganus 2013,,9,1
Moths,HL,645,Geometridae,Aethalura ignobilis 2014,,5,1
Moths,HL,645,Erebidae,Scedopla diffusa 2013,,6,2
Moths,HL,645,Erebidae,Scedopla diffusa 2014,,6,3
Moths,HL,645,Erebidae,Arcte coerula 2013,,8,1
Moths,HL,645,Erebidae,Arcte coerula 2013,,9,1
Moths,HL,645,Geometridae,Nothomiza aureolaria 2013,,9,1
Moths,HL,645,Noctuidae,Iragaodes nobilis 2013,,7,1
Moths,HL,645,Noctuidae,Iragaodes nobilis 2013,,8,1
Moths,HL,645,Geometridae,Scopula nigropunctata 2014,,9,3
Moths,HL,645,Erebidae,Agylla gigantea 2013,,7,2
Moths,HL,645,Erebidae,Agylla gigantea 2014,,6,1
Moths,HL,645,Geometridae,Comostola subtiliaria 2013,,10,1
Moths,HL,645,Noctuidae,Cerastis pallescens 2014,,5,1
Moths,HL,645,Notodontidae,Quadricalcarifera subgeneris2014,,5,1
Moths,HL,645,Notodontidae,Quadricalcarifera subgeneris2014,,6,9
Moths,HL,645,Notodontidae,Quadricalcarifera subgeneris2014,,7,1
Moths,HL,645,Geometridae,Ourapteryx nivea 2014,,6,1
Moths,HL,645,Geometridae,Parabapta clarissa 2014,,5,1
Moths,HL,645,Geometridae,Parabapta clarissa 2014,,6,1
Moths,HL,645,Noctuidae,Acronicta major 2013,,8,2
Moths,HL,645,Noctuidae,Acronicta major 2014,,8,1
Moths,HL,645,Erebidae,Paracolax fascialis 2013,,6,1
Moths,HL,645,Erebidae,Paracolax fascialis 2014,,6,2
Moths,HL,645,Notodontidae,Spatalia doerriesi 2013,,7,2
Moths,HL,645,Notodontidae,Spatalia doerriesi 2013,,8,23
Moths,HL,645,Notodontidae,Spatalia doerriesi 2014,,7,1
Moths,HL,645,Saturniidae,Caligula jonasii 2014,,9,1
Moths,HL,645,Saturniidae,Caligula jonasii 2014,,10,7
Moths,HL,645,Noctuidae,Hermonassa cecilia 2013,,10,1
Moths,HL,645,Noctuidae,Hermonassa cecilia 2014,,6,12
Moths,HL,645,Noctuidae,Hermonassa cecilia 2014,,8,1
Moths,HL,645,Noctuidae,Hermonassa cecilia,2014,10,1
Moths,HL,645,Drepanidae,Parapsestis argenteopicta,2013,7,2
Moths,HL,645,Geometridae,Xerodes albonotaria,2013,6,1
Moths,HL,645,Erebidae,Arctornis kumatai,2013,7,3
Moths,HL,645,Erebidae,Arctornis kumatai,2013,8,1
Moths,HL,645,Noctuidae,Cosmia achatina,2013,7,1
Moths,HL,645,Sphingidae,Marumba spectabilis,2013,8,5
Moths,HL,645,Sphingidae,Marumba spectabilis,2014,8,2
Moths,HL,645,Erebidae,Miltochrista miniata,2014,9,1
Moths,HL,645,Noctuidae,Euromoia subpulchra,2013,7,1
Moths,HL,645,Geometridae,Ectropis excellens,2013,6,2
Moths,HL,645,Geometridae,Ectropis excellens,2014,6,4
Moths,HL,645,Geometridae,Plagodis dolabraria,2013,8,1
Moths,HL,645,Geometridae,Jankowskia fuscaria,2014,7,1
Moths,HL,645,Geometridae,Idaea auricruda,2014,8,5
Moths,HL,645,Erebidae,Spilarctia seriatopunctata,2013,6,1
Moths,HL,645,Erebidae,Spilarctia seriatopunctata,2014,6,1
Moths,HL,645,Erebidae,Spilarctia seriatopunctata,2014,9,1
Moths,HL,645,Drepanidae,Agnidra scabiosa,2013,9,15
Moths,HL,645,Saturniidae,Antheraea yamamai,2013,9,1
Moths,HL,645,Saturniidae,Antheraea yamamai,2014,9,2
Moths,HL,645,Drepanidae,Hypsomadius insignis,2013,7,2
Moths,HL,645,Drepanidae,Hypsomadius insignis,2013,8,1
Moths,HL,645,Drepanidae,Hypsomadius insignis,2013,9,3
Moths,HL,645,Drepanidae,Hypsomadius insignis,2013,10,3
Moths,HL,645,Drepanidae,Hypsomadius insignis,2014,6,3
Moths,HL,645,Erebidae,Calyptra gruesa,2014,8,1
Moths,HL,645,Geometridae,Corymica pryeri,2013,10,1
Moths,HL,645,Geometridae,Descoreba simplex,2014,5,1
Moths,HL,645,Noctuidae,Pseudoips sylpha,2014,5,2
Moths,HL,645,Geometridae,Alcis angulifera,2013,6,8
Moths,HL,645,Geometridae,Alcis angulifera,2013,10,3
Moths,HL,645,Geometridae,Alcis angulifera,2014,6,12
Moths,HL,645,Geometridae,Alcis angulifera,2014,7,2
Moths,HL,645,Geometridae,Alcis angulifera,2014,10,7
Moths,HL,645,Erebidae,Daddala lucilla,2013,7,2
Moths,HL,645,Geometridae,Synegia hadassa,2014,7,1
Moths,HL,645,Erebidae,Miltochrista striata,2013,6,3
Moths,HL,645,Erebidae,Miltochrista striata,2014,6,11
Moths,HL,645,Erebidae,Miltochrista striata,2014,7,5
Moths,HL,645,Erebidae,Miltochrista striata,2014,9,1
Moths,HL,645,Drepanidae,Nordstroemia japonica,2013,10,3
Moths,HL,645,Geometridae,Lomographa temerata,2013,7,1
Moths,HL,645,Geometridae,Lomographa temerata,2014,5,1
Moths,HL,645,Epiplemidae,Epiplema moza,2013,7,1
Moths,HL,645,Epiplemidae,Epiplema moza,2014,6,1
Moths,HL,645,Epiplemidae,Epiplema moza,2014,9,3
Moths,HL,645,Zygaenidae,Pidorus glaucopis,2013,7,2
Moths,HL,645,Geometridae,Xandrames dholaria,2013,6,1
Moths,HL,645,Geometridae,Xandrames dholaria,2014,6,2
Moths,HL,645,Geometridae,Xandrames dholaria,2014,8,2
Moths,HL,645,Noctuidae,Athetis albisignata,2014,7,2
Moths,HL,645,Noctuidae,Amphipyra schrenckii,2014,8,2
Moths,HL,645,Noctuidae,Triphaenopsis lucilla,2013,8,1
Moths,HL,645,Erebidae,Metopta rectifasciata,2014,5,1
Moths,HL,645,Geometridae,Geometra dieckmanni,2013,7,1
Moths,HL,645,Geometridae,Geometra dieckmanni,2013,8,5
Moths,HL,645,Geometridae,Geometra dieckmanni,2014,6,7
Moths,HL,645,Geometridae,Geometra dieckmanni,2014,7,1
Moths,HL,954,Erebidae,Hypena innocua,2014,6,1
Moths,HL,954,Geometridae,Paradarisa chloauges,2013,5,1
Moths,HL,954,Geometridae,Euphyia cineraria,2013,6,1
Moths,HL,954,Geometridae,Euphyia cineraria,2013,8,2
Moths,HL,954,Geometridae,Scopula modicaria,2013,10,1
Moths,HL,954,Sphingidae,Ambulyx japonica,2014,6,1
Moths,HL,954,Sphingidae,Ambulyx japonica,2014,7,1
Moths,HL,954,Noctuidae,Chasminodes nigrilinea,2013,8,1
Moths,HL,954,Erebidae,Herminia tarsicrinalis,2014,8,1
Moths,HL,954,Erebidae,Hadennia incongruens,2013,9,1
Moths,HL,954,Erebidae,Hadennia incongruens,2014,7,4
Moths,HL,954,Erebidae,Hadennia incongruens,2014,9,2
Moths,HL,954,Notodontidae,Lophocosma atriplaga,2013,5,1
Moths,HL,954,Notodontidae,Lophocosma atriplaga,2014,5,1
Moths,HL,954,Notodontidae,Semidonta biloba,2013,7,3
Moths,HL,954,Noctuidae,Orthosia odiosa,2014,5,2
Moths,HL,954,Noctuidae,Craniophora pacifica,2013,9,1
Moths,HL,954,Noctuidae,Craniophora pacifica,2014,6,1
Moths,HL,954,Geometridae,Oxymacaria normata,2013,6,1
Moths,HL,954,Erebidae,Simplicia niphona,2014,6,1
Moths,HL,954,Erebidae,Simplicia niphona,2014,8,1
Moths,HL,954,Notodontidae,Peridea gigantea,2013,8,1
Moths,HL,954,Geometridae,Ninodes watanabei,2013,6,2
Moths,HL,954,Geometridae,Ninodes watanabei,2014,6,2
Moths,HL,954,Geometridae,Ourapteryx koreana,2013,7,2
Moths,HL,954,Notodontidae,Shaka atrovittatus,2013,6,1
Moths,HL,954,Notodontidae,Shaka atrovittatus,2013,8,26
Moths,HL,954,Notodontidae,Shaka atrovittatus,2014,6,27
Moths,HL,954,Noctuidae,Mythimna monticola,2014,8,1
Moths,HL,954,Noctuidae,Diachrysia nadeja,2013,8,1
Moths,HL,954,Geometridae,Aethalura nanaria,2014,6,2
Moths,HL,954,Notodontidae,Dudusa sphigiformis,2013,7,1
Moths,HL,954,Notodontidae,Dudusa sphigiformis,2013,8,6
Moths,HL,954,Notodontidae,Dudusa sphigiformis,2014,8,4
Moths,HL,954,Geometridae,Pareclipsis gracilis,2013,9,1
Moths,HL,954,Geometridae,Pareclipsis gracilis,2013,10,1
Moths,HL,954,Geometridae,Pareclipsis gracilis,2014,5,3
Moths,HL,954,Geometridae,Pareclipsis gracilis,2014,6,1
Moths,HL,954,Geometridae,Pareclipsis gracilis,2014,8,2
Moths,HL,954,Notodontidae,Hexafrenum leucodera,2014,7,1
Moths,HL,954,Geometridae,Odontopera arida,2013,6,1
Moths,HL,954,Geometridae,Odontopera arida,2013,10,1
Moths,HL,954,Geometridae,Odontopera arida,2014,5,3
Moths,HL,954,Erebidae,Mecodina nubiferalis,2014,6,1
Moths,HL,954,Noctuidae,Spodoptera pecten,2014,9,1
Moths,HL,954,Geometridae,Comibaena diluta,2014,6,1
Moths,HL,954,Drepanidae,Deroca inconclusa,2014,6,1
Moths,HL,954,Drepanidae,Deroca inconclusa,2014,7,1
Moths,HL,954,Geometridae,Eupithecia consortaria,2013,10,1
Moths,HL,954,Erebidae,Hydrillodes morosa,2013,6,11
Moths,HL,954,Erebidae,Hydrillodes morosa,2014,6,2
Moths,HL,954,Drepanidae,Tethea ampliata,2013,7,3
Moths,HL,954,Geometridae,Hypomecis punctinalis,2013,6,1
Moths,HL,954,Geometridae,Hypomecis punctinalis,2014,5,5
Moths,HL,954,Geometridae,Hypomecis punctinalis,2014,6,6
Moths,HL,954,Geometridae,Comibaena amoenaria,2014,7,1
Moths,HL,954,Noctuidae,Athetis pallidipennis,2014,8,1
Moths,HL,954,Geometridae,Culcula panterinaria,2013,7,1
Moths,HL,954,Geometridae,Culcula panterinaria,2014,7,1
Moths,HL,954,Geometridae,Amraica superans,2013,6,2
Moths,HL,954,Geometridae,Amraica superans,2013,7,1
Moths,HL,954,Geometridae,Amraica superans,2014,6,18
Moths,HL,954,Geometridae,Synegia limitatoides,2013,9,2
Moths,HL,954,Geometridae,Duliophyle majuscularia,2013,9,3
Moths,HL,954,Noctuidae,Sineugraphe bipartita,2013,8,1
Moths,HL,954,Noctuidae,Sineugraphe bipartita,2013,9,1
Moths,HL,954,Noctuidae,Sugia idiostygia,2013,7,13
Moths,HL,954,Lasiocampidae,Paralebeda plagiata,2013,8,5
Moths,HL,954,Lasiocampidae,Paralebeda plagiata,2014,8,1
Moths,HL,954,Erebidae,Hypena trigonalis,2013,8,1
Moths,HL,954,Geometridae,Endropiodes indictinarius,2014,5,1
Moths,HL,954,Noctuidae,Amphipyra acheron,2014,8,1
Moths,HL,954,Notodontidae,Cnethodonta grisescens,2013,8,3
Moths,HL,954,Limacodidae,Latoia sinica,2014,7,1
Moths,HL,954,Noctuidae,Triphaenopsis cinerescens,2014,9,2
Moths,HL,954,Noctuidae,Xestia efflorescens,2013,10,1
Moths,HL,954,Noctuidae,Xestia efflorescens,2014,9,4
Moths,HL,954,Notodontidae,Quadricalcarifera cyanea,2014,5,18
Moths,HL,954,Notodontidae,Quadricalcarifera cyanea,2014,6,8
Moths,HL,954,Notodontidae,Quadricalcarifera cyanea,2014,7,14
Moths,HL,954,Noctuidae,Sugia erastroides,2013,6,12
Moths,HL,954,Noctuidae,Sugia erastroides,2014,6,3
Moths,HL,954,Geometridae,Eupithecia subbreviata,2014,5,1
Moths,HL,954,Geometridae,Menophra senilis,2013,8,2
Moths,HL,954,Geometridae,Menophra senilis,2014,5,1
Moths,HL,954,Geometridae,Myrteta angelica,2013,10,3
Moths,HL,954,Geometridae,Myrteta angelica,2014,9,5
Moths,HL,954,Noctuidae,Xestia kollari,2013,9,1
Moths,HL,954,Geometridae,Eulithis convergenata,2013,7,1
Moths,HL,954,Erebidae,Lygephila recta,2014,5,1
Moths,HL,954,Erebidae,Euproctis piperita,2013,7,1
Moths,HL,954,Geometridae,Eulithis fabiolaria,2013,10,1
Moths,HL,954,Geometridae,Idaea effusaria,2013,7,1
Moths,HL,954,Sphingidae,Kentochrysalia streckeri,2013,8,1
Moths,HL,954,Noctuidae,Sineugraphe oceanica,2014,8,4
Moths,HL,954,Notodontidae,Zaranga pannosa,2014,5,2
Moths,HL,954,Notodontidae,Zaranga pannosa,2014,6,5
Moths,HL,954,Notodontidae,Zaranga pannosa,2013,6,1
Moths,HL,954,Notodontidae,Zaranga pannosa,2013,8,1
Moths,HL,954,Notodontidae,Zaranga pannosa,2013,9,2
Moths,HL,954,Sphingidae,Phillosphingia dissimilis,2014,6,1
Moths,HL,954,Erebidae,Ercheia umbrosa,2014,8,1
Moths,HL,954,Noctuidae,Triphaenopsis jezoensis,2014,8,2
Moths,HL,954,Geometridae,Phthonosema tendinosaria,2014,7,1
Moths,HL,954,Lasiocampidae,Kunugia undans,2013,10,1
Moths,HL,954,Geometridae,Hypomecis roboraria,2013,8,2
Moths,HL,954,Geometridae,Hypomecis roboraria 2014,,6,1
Moths,HL,954,Geometridae,Xerodes rufescentaria 2014,,5,1
Moths,HL,954,Geometridae,Xerodes rufescentaria 2014,,6,2
Moths,HL,954,Erebidae,Naganoella timandra 2014,,6,1
Moths,HL,954,Noctuidae,Sineugraphe exusta 2014,,7,1
Moths,HL,954,Noctuidae,Koyaga falsa 2014,,7,5
Moths,HL,954,Erebidae,Eilema cribrata 2014,,6,1
Moths,HL,954,Geometridae,Scopula nigropunctata 2013,,7,1
Moths,HL,954,Erebidae,Agylla gigantea 2013,,7,1
Moths,HL,954,Geometridae,Heterophleps confusa 2014,,7,2
Moths,HL,954,Geometridae,Abraxas sylvata 2014,,5,1
Moths,HL,954,Drepanidae,Auzata nigrata 2013,,9,1
Moths,HL,954,Drepanidae,Auzata nigrata 2014,,5,6
Moths,HL,954,Notodontidae,Quadricalcarifera subgeneris2014,,6,2
Moths,HL,954,Geometridae,Ourapteryx nivea 2013,,9,1
Moths,HL,954,Geometridae,Ourapteryx nivea 2014,,6,1
Moths,HL,954,Geometridae,Parabapta clarissa 2014,,6,2
Moths,HL,954,Geometridae,Paradarisa consonaria 2013,,6,5
Moths,HL,954,Cyclidiidae,Cyclidia substigmaria 2014,,6,1
Moths,HL,954,Noctuidae,Acronicta major 2014,,8,1
Moths,HL,954,Erebidae,Paracolax fascialis 2013,,8,1
Moths,HL,954,Erebidae,Paracolax fascialis 2014,,6,10
Moths,HL,954,Erebidae,Euwilemania angulata 2013,,7,1
Moths,HL,954,Saturniidae,Caligula jonasii 2013,,10,7
Moths,HL,954,Saturniidae,Caligula jonasii 2014,,10,2
Moths,HL,954,Notodontidae,Stauropus fagi 2014,,5,2
Moths,HL,954,Notodontidae,Stauropus fagi 2014,,6,1
Moths,HL,954,Noctuidae,Hermonassa cecilia 2014,,6,3
Moths,HL,954,Noctuidae,Hermonassa cecilia 2014,,7,1
Moths,HL,954,Noctuidae,Hermonassa cecilia 2014,,8,1
Moths,HL,954,Noctuidae,Cosmia achatina 2013,,7,2
Moths,HL,954,Erebidae,Miltochrista miniata 2014,,7,1
Moths,HL,954,Geometridae,Ectropis excellens 2013,,8,3
Moths,HL,954,Geometridae,Ectropis excellens,2013,9,4
Moths,HL,954,Geometridae,Ectropis excellens,2014,5,1
Moths,HL,954,Geometridae,Ectropis excellens,2014,6,4
Moths,HL,954,Geometridae,Ectropis excellens,2014,8,1
Moths,HL,954,Geometridae,Plagodis dolabraria,2014,5,2
Moths,HL,954,Geometridae,Plagodis dolabraria,2014,6,1
Moths,HL,954,Noctuidae,Apamea striata,2014,8,2
Moths,HL,954,Sphingidae,Theretra japonica,2013,8,2
Moths,HL,954,Erebidae,Paracolax trilinealis,2014,6,1
Moths,HL,954,Erebidae,Paracolax trilinealis,2014,7,1
Moths,HL,954,Notodontidae,Epodonta lineata,2013,9,1
Moths,HL,954,Erebidae,Spilarctia seriatopunctata,2014,6,2
Moths,HL,954,Geometridae,Racotis petrosa,2014,5,2
Moths,HL,954,Erebidae,Calyptra gruesa,2014,8,1
Moths,HL,954,Geometridae,Gandaritis fixseni,2013,8,1
Moths,HL,954,Geometridae,Gandaritis fixseni,2013,10,1
Moths,HL,954,Geometridae,Corymica pryeri,2013,9,1
Moths,HL,954,Geometridae,Descoreba simplex,2014,5,3
Moths,HL,954,Noctuidae,Pseudoips sylpha,2014,6,1
Moths,HL,954,Noctuidae,Craniophora praeclara,2014,5,1
Moths,HL,954,Geometridae,Alcis angulifera,2013,6,7
Moths,HL,954,Geometridae,Alcis angulifera,2013,10,3
Moths,HL,954,Geometridae,Alcis angulifera,2014,6,34
Moths,HL,954,Geometridae,Alcis angulifera,2014,10,1
Moths,HL,954,Geometridae,Eustroma melancholicum,2014,5,1
Moths,HL,954,Geometridae,Protoboarmia simpliciaria,2013,9,1
Moths,HL,954,Sphingidae,Acosmeryx naga,2014,6,1
Moths,HL,954,Geometridae,Timandra comptaria,2013,9,2
Moths,HL,954,Erebidae,Spilosoma album,2013,6,1
Moths,HL,954,Erebidae,Spilosoma album,2014,6,9
Moths,HL,954,Erebidae,Miltochrista striata,2013,6,3
Moths,HL,954,Erebidae,Miltochrista striata,2014,6,19
Moths,HL,954,Erebidae,Miltochrista striata,2014,7,1
Moths,HL,954,Geometridae,Lomographa temerata,2013,7,1
Moths,HL,954,Epiplemidae,Epiplema moza,2014,6,1
Moths,HL,954,Geometridae,Evecliptopera decurrens,2014,7,1
Moths,HL,954,Geometridae,Pseuderannis lomozemia,2013,5,3
Moths,HL,954,Geometridae,Pseuderannis lomozemia,2014,5,22
Moths,HL,954,Geometridae,Xandrames dholaria,2013,8,1
Moths,HL,954,Geometridae,Xandrames dholaria,2014,6,1
Moths,HL,954,Erebidae,Hypena albopunctalis,2014,6,1
Moths,HL,954,Geometridae,Ourapteryx maculicaudaria,2014,7,1
Moths,HL,954,Noctuidae,Amphipyra tripartita,2013,10,1
Moths,HL,963,Epiplemidae,Dysaethria cretacea,2014,8,3
Moths,HL,963,Epiplemidae,Dysaethria cretacea,2014,10,1
Moths,HL,963,Epiplemidae,Oroplema oyamana,2013,10,6
Moths,HL,963,Geometridae,Euphyia cineraria,2013,6,1
Moths,HL,963,Geometridae,Euphyia cineraria,2013,8,10
Moths,HL,963,Geometridae,Euphyia cineraria,2014,5,1
Moths,HL,963,Geometridae,Euphyia cineraria,2014,7,1
Moths,HL,963,Geometridae,Ennominae sp,2014,6,1
Moths,HL,963,Noctuidae,Athetis gluteosa,2013,8,1
Moths,HL,963,Geometridae,Scopula modicaria,2013,7,1
Moths,HL,963,Geometridae,Scopula modicaria,2014,7,1
Moths,HL,963,Sphingidae,Ambulyx japonica,2013,7,2
Moths,HL,963,Sphingidae,Ambulyx japonica,2014,6,8
Moths,HL,963,Sphingidae,Ambulyx japonica,2014,7,2
Moths,HL,963,Erebidae,Neocifuna jankowskii,2013,10,1
Moths,HL,963,Erebidae,Hadennia incongruens,2013,9,3
Moths,HL,963,Erebidae,Hadennia incongruens,2014,7,1
Moths,HL,963,Notodontidae,Lophocosma atriplaga,2013,5,10
Moths,HL,963,Notodontidae,Lophocosma atriplaga,2013,6,1
Moths,HL,963,Notodontidae,Lophocosma atriplaga,2014,5,1
Moths,HL,963,Geometridae,Synegia esther,2014,8,3
Moths,HL,963,Notodontidae,Semidonta biloba,2013,7,4
Moths,HL,963,Notodontidae,Semidonta biloba,2013,8,1
Moths,HL,963,Notodontidae,Semidonta biloba,2014,7,1
Moths,HL,963,Noctuidae,Craniophora pacifica,2013,9,2
Moths,HL,963,Erebidae,Simplicia niphona,2013,8,1
Moths,HL,963,Geometridae,Ourapteryx koreana,2013,7,11
Moths,HL,963,Geometridae,Ourapteryx koreana,2013,10,1
Moths,HL,963,Geometridae,Cleora insolita,2013,5,2
Moths,HL,963,Geometridae,Cleora insolita,2014,5,9
Moths,HL,963,Notodontidae,Shaka atrovittatus,2013,6,4
Moths,HL,963,Notodontidae,Shaka atrovittatus,2013,8,15
Moths,HL,963,Notodontidae,Shaka atrovittatus,2014,6,17
Moths,HL,963,Notodontidae,Shaka atrovittatus,2014,7,13
Moths,HL,963,Notodontidae,Shaka atrovittatus,2014,8,1
Moths,HL,963,Noctuidae,Amphipoea ussuriensis,2013,8,1
Moths,HL,963,Noctuidae,Mythimna monticola,2014,8,1
Moths,HL,963,Noctuidae,Amphipyra livida,2014,7,2
Moths,HL,963,Erebidae,Herminia grisealis,2013,9,1
Moths,HL,963,Geometridae,Aethalura nanaria,2013,6,1
Moths,HL,963,Notodontidae,Dudusa sphigiformis,2013,8,3
Moths,HL,963,Geometridae,Pareclipsis gracilis,2013,9,3
Moths,HL,963,Geometridae,Pareclipsis gracilis,2014,5,2
Moths,HL,963,Notodontidae,Hexafrenum leucodera,2013,7,1
Moths,HL,963,Notodontidae,Hexafrenum leucodera,2014,7,1
Moths,HL,963,Geometridae,Odontopera arida,2013,5,1
Moths,HL,963,Geometridae,Odontopera arida,2013,10,1
Moths,HL,963,Geometridae,Odontopera arida,2014,5,5
Moths,HL,963,Drepanidae,Deroca inconclusa,2013,8,1
Moths,HL,963,Drepanidae,Deroca inconclusa,2014,7,1
Moths,HL,963,Erebidae,Hydrillodes morosa,2013,6,14
Moths,HL,963,Geometridae,Hydrillodes morosa,2014,6,15
Moths,HL,963,Geometridae,Hypomecis punctinalis,2013,6,11
Moths,HL,963,Geometridae,Hypomecis punctinalis,2014,5,4
Moths,HL,963,Geometridae,Hypomecis punctinalis,2014,6,8
Moths,HL,963,Drepanidae,Oreta pulchripes,2013,9,1
Moths,HL,963,Noctuidae,Athetis pallidipennis,2013,9,1
Moths,HL,963,Geometridae,Culcula panterinaria,2014,7,3
Moths,HL,963,Geometridae,Amraica superans,2014,6,1
Moths,HL,963,Geometridae,Duliophyle majuscularia,2013,9,1
Moths,HL,963,Geometridae,Duliophyle majuscularia,2013,9,1
Moths,HL,963,Noctuidae,Sineugraphe bipartita,2013,7,7
Moths,HL,963,Noctuidae,Sineugraphe bipartita,2013,8,1
Moths,HL,963,Lasiocampidae,Paralebeda plagiata,2013,8,1
Moths,HL,963,Erebidae,Hypena trigonalis,2013,8,2
Moths,HL,963,Geometridae,Endropiodes indictinarius,2014,5,1
Moths,HL,963,Noctuidae,Amphipyra acheron,2013,9,1
Moths,HL,963,Noctuidae,Amphipyra acheron,2014,8,2
Moths,HL,963,Notodontidae,Cnethodonta grisescens,2013,8,1
Moths,HL,963,Limacodidae,Latoia sinica,2013,7,2
Moths,HL,963,Limacodidae,Latoia sinica,2014,7,1
Moths,HL,963,Limacodidae,Latoia sinica,2014,8,5
Moths,HL,963,Erebidae,Hypena amica,2013,9,1
Moths,HL,963,Geometridae,Heterolocha aristonaria,2013,8,1
Moths,HL,963,Notodontidae,Quadricalcarifera cyanea,2014,5,7
Moths,HL,963,Geometridae,Menophra senilis,2013,7,9
Moths,HL,963,Geometridae,Menophra senilis,2013,8,1
Moths,HL,963,Geometridae,Menophra senilis,2013,9,6
Moths,HL,963,Geometridae,Menophra senilis,2014,5,2
Moths,HL,963,Geometridae,Myrteta angelica,2014,10,1
Moths,HL,963,Geometridae,Eulithis convergenata,2013,7,3
Moths,HL,963,Geometridae,Eulithis convergenata,2014,7,1
Moths,HL,963,Noctuidae,Mythimna separata,2014,5,1
Moths,HL,963,Erebidae,Lygephila recta,2014,5,1
Moths,HL,963,Noctuidae,Diarsia canescens,2013,10,1
Moths,HL,963,Noctuidae,Sineugraphe oceanica,2014,8,1
Moths,HL,963,Notodontidae,Zaranga pannosa,2014,6,1
Moths,HL,963,Erebidae,Lymantria mathura,2013,8,1
Moths,HL,963,Noctuidae,Diarsia pacifica,2014,5,1
Moths,HL,963,Erebidae,Cyana hamata 2013,,8,3
Moths,HL,963,Geometridae,Phthonosema tendinosaria 2014,,7,2
Moths,HL,963,Lasiocampidae,Odonestis pruni 2013,,8,5
Moths,HL,963,Noctuidae,Autoba tristalis 2014,,7,1
Moths,HL,963,Lasiocampidae,Kunugia undans 2013,,10,2
Moths,HL,963,Geometridae,Hypomecis roboraria 2014,,6,2
Moths,HL,963,Noctuidae,Atrachea nitens 2014,,7,1
Moths,HL,963,Erebidae,Herminae sp 2014,,6,1
Moths,HL,963,Noctuidae,Sineugraphe exusta 2013,,9,1
Moths,HL,963,Noctuidae,Koyaga falsa 2014,,7,4
Moths,HL,963,Drepanidae,Ditrigona virgo 2013,,6,1
Moths,HL,963,Drepanidae,Ditrigona virgo 2013,,8,1
Moths,HL,963,Noctuidae,Pseudoips faganus 2013,,8,2
Moths,HL,963,Noctuidae,Pseudoips faganus 2014,,7,1
Moths,HL,963,Noctuidae,Iragaodes nobilis 2013,,7,2
Moths,HL,963,Noctuidae,Iragaodes nobilis 2013,,8,5
Moths,HL,963,Erebidae,Agylla gigantea 2013,,7,8
